id,price
496,367139.8
497,1263934.6
498,369125.4
499,254294.3
500,266730.8
501,761096.8
502,399026.75
503,561654.4
504,1240411.1
505,332101.56
506,499290.12
507,780052.7
508,555892.1
509,1006501.6
510,222021.83
511,596974.1
512,610249.8
513,248160.12
514,565684.3
515,331244.53
516,1044097.7
517,719039.0
518,350759.12
519,584901.9
520,410394.88
521,745175.75
522,626496.6
523,253130.19
524,378331.84
525,334768.9
526,619943.44
527,336104.94
528,276757.12
529,531467.5
530,448487.94
531,620768.9
532,594449.8
533,501283.66
534,880758.25
535,205168.42
536,571272.7
537,457898.12
538,439704.16
539,313392.34
540,961035.44
541,403587.9
542,723101.2
543,396377.25
544,263886.2
545,937979.0
546,569035.3
547,984462.4
548,231522.06
549,530076.06
550,332967.56
551,984517.5
552,992722.25
553,869891.4
554,434933.28
555,409141.03
556,287216.97
557,347739.94
558,1135003.5
559,256429.61
560,236631.58
561,240261.67
562,361167.22
563,667030.8
564,443171.3
565,283671.72
566,1198628.9
567,194679.3
568,506904.38
569,200663.9
570,1052417.5
571,236407.94
572,1202579.0
573,696538.25
574,673930.06
575,447335.06
576,1075514.8
577,853910.8
578,284341.0
579,349451.16
580,678203.1
581,310814.6
582,582674.5
583,1545870.5
584,827773.3
585,940893.25
586,493951.22
587,707980.1
588,396344.84
589,1925891.4
590,586647.8
591,287290.12
592,919469.1
593,380511.38
594,389183.97
595,428861.25
596,1256135.4
597,334272.16
598,617106.4
599,260772.97
600,333909.0
601,185542.92
602,253678.12
603,513785.6
604,1491985.2
605,288467.8
606,692785.9
607,378935.78
608,210148.16
609,568947.8
610,403265.94
611,777067.4
612,600613.9
613,980789.56
614,320750.3
615,492896.03
616,319164.47
617,1634489.4
618,197660.94
619,649608.6
620,469105.56
621,327995.47
622,386045.4
623,397051.5
624,551535.2
625,427640.0
626,247654.72
627,826994.4
628,546106.5
629,673563.56
630,280394.7
631,393533.84
632,504436.56
633,421435.7
634,393754.56
635,1286528.4
636,499521.9
637,255413.48
638,488812.66
639,557908.4
640,1110951.1
641,1177874.6
642,421341.25
643,401728.6
644,1586163.6
645,493294.5
646,906728.4
647,1561077.5
648,246847.03
649,295071.3
650,369449.25
651,578555.94
652,198565.02
653,466444.28
654,1007248.0
655,910287.44
656,265683.66
657,305287.3
658,397160.1
659,380283.34
660,351726.84
661,389718.25
662,260308.0
663,344055.4
664,1229303.1
665,687394.5
666,427817.8
667,991832.3
668,325257.47
669,703287.44
670,309088.88
671,618549.4
672,599357.1
673,163903.61
674,400472.5
675,419948.06
676,708376.06
677,334488.75
678,350517.03
679,313786.2
680,272510.6
681,494377.62
682,480621.22
683,378231.78
684,427542.53
685,273656.66
686,597539.3
687,614332.6
688,1150516.8
689,452573.3
690,452854.72
691,719639.25
692,771718.44
693,493113.47
694,339232.1
695,329810.1
696,589339.94
697,565510.4
698,271158.75
699,798498.6
700,254602.92
701,505452.16
702,491337.78
703,369364.2
704,495294.75
705,585161.6
706,200131.84
707,251816.17
708,281041.16
709,495324.03
710,489811.56
711,294867.66
712,276157.34
713,669117.56
714,2423845.0
715,381112.7
716,416301.22
717,533379.9
718,422999.66
719,279108.2
720,222735.77
721,545290.4
722,287054.25
723,648304.56
724,371339.1
725,358515.0
726,756755.5
727,767429.06
728,588845.06
729,426743.22
730,750132.2
731,393514.62
732,277943.1
733,412213.12
734,341185.34
735,295091.5
736,597403.4
737,413241.03
738,336077.34
739,467113.5
740,652906.56
741,525399.1
742,259126.2
743,442847.16
744,188863.73
745,193759.86
746,318122.97
747,424673.6
748,311107.72
749,339534.34
750,477681.44
751,477878.47
752,532095.9
753,712403.75
754,339670.84
755,212293.86
756,187984.95
757,621467.75
758,551504.4
759,563948.75
760,713890.3
761,370285.62
762,416524.94
763,208912.86
764,648755.25
765,700661.3
766,227087.53
767,215412.7
768,1295805.4
769,925884.6
770,305574.12
771,278738.22
772,466922.66
773,735579.2
774,1218300.4
775,433626.78
776,751033.1
777,293664.22
778,322166.7
779,665622.1
780,400809.34
781,1237615.2
782,469285.97
783,357527.9
784,940568.56
785,210265.14
786,465420.34
787,728679.7
788,696339.06
789,283283.66
790,444752.66
791,506158.72
792,384712.66
793,265697.78
794,339992.1
795,448838.84
796,253501.67
797,312694.34
798,573544.5
799,338866.03
800,532401.7
801,528375.1
802,256199.38
803,463891.22
804,455957.5
805,368053.97
806,760991.25
807,273904.62
808,593113.4
809,522141.62
810,919554.1
811,474947.1
812,366322.9
813,454091.5
814,322044.6
815,1015914.6
816,614731.1
817,274063.38
818,786011.0
819,294592.1
820,578408.0
821,963787.7
822,473989.16
823,360245.9
824,263543.53
825,550132.3
826,495568.4
827,270357.6
828,1355892.8
829,245633.83
830,683752.3
831,485056.03
832,271222.7
833,592873.75
834,349925.38
835,257147.66
836,1310051.6
837,682709.94
838,590342.44
839,553345.0
840,442147.25
841,327445.25
842,178633.2
843,670387.9
844,417696.88
845,533174.94
846,1264565.2
847,461409.5
848,357471.78
849,1252321.9
850,684955.56
851,1555310.6
852,640751.25
853,301402.75
854,406825.78
855,444121.88
856,412796.25
857,300048.38
858,335581.03
859,262573.2
860,602483.6
861,831712.06
862,428352.66
863,1332484.0
864,215139.62
865,898634.3
866,337166.3
867,460844.9
868,1562317.8
869,888179.1
870,609754.8
871,300898.62
872,229390.64
873,258067.2
874,267630.6
875,260285.75
876,375050.06
877,491025.38
878,398975.78
879,252058.62
880,812572.8
881,631562.9
882,373539.03
883,575805.5
884,299481.8
885,1118537.5
886,450161.38
887,559141.9
888,392922.97
889,500531.94
890,488969.8
891,248227.3
892,719181.9
893,222063.94
894,369847.94
895,1345235.2
896,410405.2
897,880241.1
898,984025.1
899,499849.53
900,603346.5
901,846094.44
902,489894.8
903,328872.16
904,1010802.9
905,412209.84
906,270799.47
907,762427.6
908,850587.7
909,670458.8
910,902702.9
911,831272.3
912,400567.6
913,728165.06
914,731458.25
915,288716.22
916,371097.6
917,639771.7
918,477038.4
919,626072.75
920,183694.16
921,398431.8
922,281679.5
923,777713.5
924,410836.28
925,630688.5
926,557059.44
927,607698.06
928,321512.4
929,444954.8
930,517845.03
931,683591.75
932,368121.72
933,236157.81
934,370842.84
935,890913.94
936,701697.3
937,456778.94
938,404706.28
939,338082.34
940,315485.75
941,722798.5
942,309011.8
943,455613.06
944,357400.53
945,570474.2
946,958525.06
947,590749.0
948,777114.75
949,244397.64
950,763051.0
951,351991.38
952,436359.78
953,403714.72
954,356346.56
955,397700.9
956,518155.06
957,414103.84
958,989036.44
959,601040.5
960,498618.6
961,425967.94
962,353176.3
963,256440.81
964,236717.27
965,530723.3
966,233613.17
967,585696.4
968,477792.1
969,484417.47
970,4178498.2
971,350713.22
972,370752.2
973,231065.14
974,665030.44
975,392823.2
976,621547.0
977,141729.47
978,316683.5
979,855850.75
980,412187.47
981,408989.06
982,349781.47
983,573192.6
984,414801.16
985,198183.05
986,634711.8
987,485829.6
988,231884.12
989,956308.9
990,3289277.0
991,909864.9
992,315471.28
993,397017.1
994,400921.97
995,396804.94
996,782966.75
997,304455.88
998,202827.36
999,621556.9
1000,501716.94
1001,444398.88
1002,987279.7
1003,347692.75
1004,491490.4
1005,523813.88
1006,652516.5
1007,644852.7
1008,375210.75
1009,593236.3
1010,409241.94
1011,536020.2
1012,660760.5
1013,332281.75
1014,532099.2
1015,442102.1
1016,309377.2
1017,316345.4
1018,644714.44
1019,711552.06
1020,659886.2
1021,458293.1
1022,1027927.25
1023,707620.2
1024,1263051.5
1025,979239.3
1026,219627.11
1027,387801.53
1028,300634.4
1029,577901.9
1030,604379.06
1031,339269.53
1032,715536.06
1033,299698.94
1034,324888.22
1035,402549.38
1036,649830.6
1037,601490.6
1038,236600.23
1039,169958.66
1040,1010402.75
1041,554033.3
1042,355423.66
1043,1150013.5
1044,331614.56
1045,765463.25
1046,228985.95
1047,660095.44
1048,563938.94
1049,324855.72
1050,209357.0
1051,2688390.2
1052,578269.0
1053,608317.8
1054,421582.06
1055,1177421.2
1056,512532.8
1057,541723.75
1058,280337.75
1059,534568.5
1060,854879.56
1061,395184.5
1062,397055.28
1063,293443.78
1064,410429.1
1065,513527.06
1066,602515.8
1067,501197.62
1068,539445.4
1069,351530.72
1070,280611.94
1071,303779.3
1072,272996.34
1073,810423.44
1074,723763.4
1075,500686.2
1076,422909.78
1077,794677.56
1078,599624.5
1079,461930.97
1080,449371.22
1081,1469514.4
1082,550186.94
1083,853370.2
1084,410831.28
1085,209814.84
1086,304186.47
1087,617871.5
1088,464254.75
1089,590100.2
1090,479172.2
1091,326307.7
1092,323486.8
1093,232385.12
1094,189837.3
1095,1539872.1
1096,278515.94
1097,457500.03
1098,308331.28
1099,461020.72
1100,627781.3
1101,599415.8
1102,699619.56
1103,748905.1
1104,396930.16
1105,253363.22
1106,252433.14
1107,663749.25
1108,414072.25
1109,1042650.75
1110,566916.4
1111,634201.8
1112,528043.3
1113,278741.66
1114,247625.56
1115,502471.3
1116,287988.03
1117,560312.9
1118,500402.66
1119,331598.72
1120,203226.53
1121,324073.75
1122,607952.06
1123,293300.4
1124,488981.0
1125,382861.94
1126,656239.6
1127,688542.06
1128,512349.66
1129,1263731.0
1130,360727.16
1131,429119.62
1132,744982.3
1133,403053.3
1134,385211.22
1135,497104.8
1136,455740.34
1137,337276.1
1138,429827.84
1139,532847.56
1140,743739.5
1141,634236.7
1142,1011388.25
1143,247583.64
1144,330365.78
1145,1129097.6
1146,499958.1
1147,400861.62
1148,1564600.4
1149,326225.97
1150,761668.2
1151,676212.9
1152,370365.34
1153,353020.62
1154,674730.3
1155,1243631.8
1156,577699.56
1157,572729.5
1158,356311.66
1159,546828.6
1160,432747.34
1161,341447.9
1162,335189.2
1163,410337.3
1164,282620.22
1165,238710.3
1166,332183.25
1167,1129034.8
1168,364252.84
1169,469067.25
1170,2474265.8
1171,567434.0
1172,1376940.0
1173,268381.16
1174,225383.11
1175,210444.5
1176,316820.56
1177,270731.12
1178,258589.11
1179,301115.28
1180,751221.9
1181,285823.06
1182,456074.7
1183,362028.53
1184,499714.5
1185,358594.34
1186,218481.14
1187,414689.56
1188,606360.9
1189,439506.7
1190,344101.72
1191,593602.5
1192,221555.27
1193,684203.25
1194,856922.06
1195,724535.8
1196,441071.2
1197,211786.47
1198,258594.11
1199,283857.84
1200,738825.44
1201,411670.84
1202,1035547.7
1203,360112.5
1204,772313.44
1205,464766.28
1206,248365.6
1207,343565.7
1208,338885.22
1209,1532959.2
1210,668646.5
1211,563343.3
1212,442394.28
1213,214564.11
1214,320611.56
1215,882944.06
1216,673361.0
1217,931582.5
1218,476362.38
1219,549743.75
1220,530480.0
1221,505079.78
1222,270823.4
1223,621799.44
1224,247655.77
1225,364406.6
1226,1156171.5
1227,487015.84
1228,294462.03
1229,936258.0
1230,478272.6
1231,400351.66
1232,936326.5
1233,538351.44
1234,469780.7
1235,433981.4
1236,330855.44
1237,358121.3
1238,554977.7
1239,604318.9
1240,468481.16
1241,285579.03
1242,511134.78
1243,295030.03
1244,252723.06
1245,323015.84
1246,765346.6
1247,670035.06
1248,274823.72
1249,258081.7
1250,1524005.1
1251,814702.06
1252,750070.94
1253,750237.75
1254,399990.62
1255,618720.4
1256,713825.4
1257,1297316.0
1258,1738225.0
1259,522456.47
1260,415659.84
1261,323859.3
1262,1514666.5
1263,271179.62
1264,469948.7
1265,390822.6
1266,230960.12
1267,377403.47
1268,387971.38
1269,648619.8
1270,285951.84
1271,877253.4
1272,387590.62
1273,411866.97
1274,436146.1
1275,614231.3
1276,805184.4
1277,330368.16
1278,409192.06
1279,659046.6
1280,709856.0
1281,391655.75
1282,662999.1
1283,762253.3
1284,318144.12
1285,617203.25
1286,420640.12
1287,452545.88
1288,831495.9
1289,292946.38
1290,303801.2
1291,299370.06
1292,160464.8
1293,223426.05
1294,919680.56
1295,812414.56
1296,251997.39
1297,537210.56
1298,532155.1
1299,381452.1
1300,380039.34
1301,341153.25
1302,415901.97
1303,511738.5
1304,607466.1
1305,357183.25
1306,217738.8
1307,566991.7
1308,780214.7
1309,425420.25
1310,906752.4
1311,1207254.1
1312,427799.16
1313,206655.39
1314,394432.47
1315,1072129.1
1316,473480.12
1317,429278.47
1318,572031.4
1319,305655.4
1320,781376.1
1321,429900.28
1322,390823.62
1323,262175.0
1324,488768.3
1325,444294.4
1326,797803.4
1327,467896.84
1328,644257.0
1329,942459.7
1330,1398895.4
1331,247496.52
1332,471429.66
1333,491619.22
1334,348929.38
1335,407719.47
1336,902384.1
1337,2260609.8
1338,449523.88
1339,888425.4
1340,276857.03
1341,307773.38
1342,278378.66
1343,362625.6
1344,654690.5
1345,297854.9
1346,210593.42
1347,570829.56
1348,432652.28
1349,277457.28
1350,645124.56
1351,411699.0
1352,515407.44
1353,303385.62
1354,618676.9
1355,571712.1
1356,399375.03
1357,412457.84
1358,187323.16
1359,280942.1
1360,555088.1
1361,751209.6
1362,320333.56
1363,407429.6
1364,518415.03
1365,889587.0
1366,403306.3
1367,495084.47
1368,197392.42
1369,366554.25
1370,280362.3
1371,563325.4
1372,602077.6
1373,397030.12
1374,499850.03
1375,533537.5
1376,489378.12
1377,276504.94
1378,750977.0
1379,653760.56
1380,361153.2
1381,311131.53
1382,627826.3
1383,262801.47
1384,1858054.1
1385,439802.12
1386,341485.2
1387,483473.75
1388,375761.25
1389,575585.75
1390,304607.5
1391,406260.1
1392,552935.7
1393,427035.38
1394,231790.9
1395,373078.06
1396,250474.8
1397,284597.75
1398,737911.75
1399,161508.33
1400,464639.4
1401,488187.0
1402,271098.22
1403,508507.28
1404,401527.94
1405,351632.72
1406,344405.03
1407,874000.8
1408,245091.56
1409,404151.3
1410,933976.44
1411,452485.97
1412,380328.3
1413,316094.44
1414,505600.16
1415,376661.44
1416,245323.08
1417,631222.25
1418,394282.0
1419,523621.34
1420,817884.1
1421,459472.06
1422,377195.1
1423,385604.56
1424,273392.47
1425,212876.1
1426,538082.56
1427,472439.0
1428,651720.6
1429,468672.16
1430,327699.66
1431,496342.12
1432,535939.06
1433,336711.6
1434,337608.1
1435,349512.16
1436,485459.25
1437,317344.56
1438,308686.12
1439,420802.34
1440,299744.66
1441,255778.97
1442,603318.25
1443,401508.66
1444,303880.44
1445,211202.1
1446,375383.97
1447,365027.8
1448,406804.28
1449,210848.53
1450,1189213.0
1451,367448.8
1452,864972.8
1453,520620.28
1454,1498793.5
1455,276670.12
1456,254349.61
1457,1323614.5
1458,574730.7
1459,451512.56
1460,324828.47
1461,768222.25
1462,340141.5
1463,450300.94
1464,248787.38
1465,1069471.2
1466,230854.67
1467,453401.03
1468,1375581.8
1469,365273.34
1470,209820.8
1471,577046.9
1472,234064.5
1473,311730.78
1474,616202.44
1475,535802.1
1476,597617.75
1477,1429233.6
1478,481380.47
1479,1006195.5
1480,444391.88
1481,773731.2
1482,466228.72
1483,552538.9
1484,266756.28
1485,793653.8
1486,528673.2
1487,368038.47
1488,376630.2
1489,466356.38
1490,289561.47
1491,329183.44
1492,370365.66
1493,560948.9
1494,389335.84
1495,353935.9
1496,532583.44
1497,566777.56
1498,388740.94
1499,751064.8
1500,489370.72
1501,617972.6
1502,590015.3
1503,444489.5
1504,212535.23
1505,280184.2
1506,374491.44
1507,368170.66
1508,1079136.4
1509,529734.2
1510,1021875.9
1511,420754.38
1512,461819.12
1513,2183122.8
1514,1122184.2
1515,617519.3
1516,543269.2
1517,545628.0
1518,363526.28
1519,264424.06
1520,426619.78
1521,403630.25
1522,1935236.6
1523,604724.94
1524,282618.9
1525,230620.86
1526,397204.75
1527,432273.0
1528,319219.84
1529,1216909.5
1530,973057.2
1531,272195.0
1532,665217.5
1533,402202.97
1534,369375.03
1535,601195.25
1536,346789.38
1537,625723.7
1538,365577.28
1539,554106.56
1540,470141.0
1541,363245.97
1542,373521.22
1543,302420.9
1544,232521.9
1545,417592.28
1546,565528.94
1547,344226.78
1548,236139.12
1549,445860.7
1550,448053.6
1551,693236.6
1552,415749.2
1553,260429.36
1554,674529.75
1555,868960.56
1556,435549.56
1557,205879.06
1558,419010.94
1559,585541.7
1560,650195.56
1561,900913.2
1562,355973.84
1563,240101.84
1564,396718.72
1565,550926.0
1566,202860.16
1567,693798.8
1568,310411.53
1569,431821.9
1570,1007842.8
1571,292101.12
1572,267052.28
1573,257783.02
1574,553977.3
1575,476920.56
1576,376055.53
1577,252727.0
1578,269831.22
1579,273084.53
1580,311525.34
1581,310258.22
1582,625636.9
1583,360157.0
1584,334143.56
1585,427044.47
1586,234002.08
1587,293770.16
1588,349261.2
1589,708478.1
1590,628514.44
1591,403595.5
1592,538204.7
1593,610196.5
1594,698113.7
1595,309889.8
1596,857191.1
1597,323634.0
1598,391471.9
1599,466377.1
1600,196907.69
1601,323945.3
1602,226398.34
1603,457672.1
1604,653688.9
1605,569564.5
1606,205347.27
1607,1241086.6
1608,1295421.1
1609,231092.23
1610,1984347.5
1611,441425.2
1612,310736.7
1613,923046.7
1614,478499.78
1615,431753.2
1616,425960.78
1617,520970.12
1618,545813.06
1619,539529.2
1620,894033.25
1621,347594.06
1622,357487.25
1623,777308.6
1624,474116.78
1625,275348.3
1626,389091.66
1627,233449.31
1628,444180.3
1629,383507.34
1630,416605.0
1631,730496.75
1632,504983.5
1633,252820.12
1634,549854.6
1635,331724.16
1636,554373.56
1637,350288.6
1638,436495.3
1639,553773.2
1640,1059758.0
1641,403024.1
1642,560183.5
1643,897385.06
1644,373310.72
1645,515353.16
1646,565425.2
1647,657204.2
1648,593969.1
1649,258199.4
1650,1596909.5
1651,753702.5
1652,267167.78
1653,954418.06
1654,451534.38
1655,740878.5
1656,474789.66
1657,766621.5
1658,497166.62
1659,312156.72
1660,351060.06
1661,767493.56
1662,327276.25
1663,633216.8
1664,329051.06
1665,331245.7
1666,444693.88
1667,206342.75
1668,698845.2
1669,440947.47
1670,589255.9
1671,1030785.75
1672,345293.0
1673,560937.6
1674,724738.25
1675,670526.0
1676,712284.75
1677,882050.4
1678,344856.0
1679,296772.12
1680,404757.0
1681,326738.78
1682,639646.6
1683,350953.4
1684,318220.06
1685,341615.8
1686,355504.3
1687,318761.3
1688,254050.08
1689,469527.53
1690,590359.4
1691,368922.4
1692,322518.97
1693,222203.44
1694,435317.28
1695,894273.0
1696,231169.92
1697,861925.8
1698,318150.2
1699,833478.25
1700,255308.3
1701,661267.9
1702,304334.53
1703,277676.66
1704,431923.9
1705,589649.4
1706,759977.4
1707,1062406.0
1708,373465.5
1709,261623.53
1710,492028.97
1711,277213.94
1712,281726.12
1713,453847.2
1714,336499.03
1715,416144.72
1716,877037.56
1717,275740.25
1718,547277.3
1719,276800.84
1720,481718.53
1721,662949.1
1722,1875562.9
1723,360609.3
1724,1656109.9
1725,464293.8
1726,446852.78
1727,1016967.1
1728,737073.4
1729,382054.2
1730,294855.94
1731,296436.66
1732,540016.4
1733,264860.0
1734,677970.4
1735,406660.75
1736,212032.1
1737,461160.12
1738,814123.3
1739,196835.52
1740,330465.03
1741,1777310.5
1742,362944.1
1743,938605.1
1744,777870.75
1745,413899.84
1746,305620.0
1747,615350.6
1748,278107.16
1749,880191.06
1750,285632.88
1751,481524.2
1752,324949.34
1753,573560.6
1754,199656.38
1755,548006.44
1756,466794.97
1757,439100.53
1758,440060.8
1759,199504.38
1760,253558.2
1761,559923.9
1762,592838.3
1763,471795.9
1764,373148.4
1765,239330.17
1766,366249.3
1767,208416.02
1768,252205.83
1769,623799.7
1770,312887.2
1771,1051030.1
1772,902388.5
1773,250255.33
1774,393943.75
1775,302086.25
1776,466387.53
1777,372993.0
1778,300836.3
1779,363278.9
1780,656894.5
1781,258209.17
1782,232717.11
1783,780469.25
1784,548043.3
1785,445376.16
1786,529852.06
1787,207586.1
1788,415539.97
1789,516256.7
1790,243167.1
1791,368008.7
1792,259432.44
1793,513290.88
1794,344014.25
1795,750832.7
1796,1005241.06
1797,393738.25
1798,516366.53
1799,734648.2
1800,865626.44
1801,831309.7
1802,291302.16
1803,425313.0
1804,632098.7
1805,341870.78
1806,570665.44
1807,371244.38
1808,505048.03
1809,701653.44
1810,609249.56
1811,472272.34
1812,245567.39
1813,517508.47
1814,871136.56
1815,567359.06
1816,344208.53
1817,303025.8
1818,372109.6
1819,773838.4
1820,312390.22
1821,620035.3
1822,180400.86
1823,243945.72
1824,579076.2
1825,2398504.0
1826,186871.11
1827,364178.0
1828,416211.6
1829,499785.9
1830,295795.2
1831,217270.86
1832,535347.06
1833,1764321.4
1834,873150.8
1835,419671.4
1836,672298.44
1837,1318339.6
1838,431171.8
1839,210135.14
1840,452758.6
1841,1142613.2
1842,341946.16
1843,695386.4
1844,515770.1
1845,449411.94
1846,849973.3
1847,928919.1
1848,568432.75
1849,473649.12
1850,285982.1
1851,461811.9
1852,472139.06
1853,645583.2
1854,301383.4
1855,274532.0
1856,286271.66
